seed,score,percentage
60363,595,80
61042,595,80
61211,595,80
61823,595,80
63452,595,80
63615,595,80
65584,595,80
65898,595,80
67177,595,80
68113,595,80
68274,595,80
68732,595,80
69598,595,80
70002,595,80
70140,595,80
70356,595,80
70464,595,80
70887,595,80
71542,595,80
71887,595,80
71931,595,80
73169,595,80
74519,595,80
75370,595,80
75900,595,80
76272,595,80
76395,595,80
76536,595,80
77353,595,80
78163,595,80
78476,595,80
78756,595,80
79933,595,80
80025,595,80
80758,595,80
82417,595,80
83383,595,80
83774,595,80
84159,595,80
84195,595,80
84638,595,80
84743,595,80
85976,595,80
85996,595,80
86796,595,80
86981,595,80
87541,595,80
87667,595,80
87891,595,80
87946,595,80
88525,595,80
88942,595,80
89170,595,80
89383,595,80
89852,595,80
90369,595,80
90662,595,80
91039,595,80
91048,595,80
92524,595,80
93094,595,80
93858,595,80
94744,595,80
95700,595,80
96557,595,80
96715,595,80
96894,595,80
96943,595,80
97139,595,80
97523,595,80
97534,595,80
98077,595,80
98112,595,80
98617,595,80
98808,595,80
98955,595,80
99099,595,80
99421,595,80
99866,595,80
99958,595,80
178,596,80
228,596,80
980,596,80
1505,596,80
2572,596,80
3165,596,80
4535,596,80
4591,596,80
4953,596,80
5086,596,80
5282,596,80
5645,596,80
8917,596,80
9086,596,80
9472,596,80
10224,596,80
10661,596,80
10712,596,80
11405,596,80
11501,596,80
11885,596,80
11945,596,80
13156,596,80
13195,596,80
13417,596,80
15580,596,80
16024,596,80
16753,596,80
17386,596,80
18022,596,80
18238,596,80
18883,596,80
19085,596,80
19554,596,80
20261,596,80
20485,596,80
20958,596,80
21084,596,80
21263,596,80
22769,596,80
24502,596,80
24963,596,80
25405,596,80
25765,596,80
26130,596,80
26131,596,80
27082,596,80
27713,596,80
29284,596,80
29564,596,80
30412,596,80
30413,596,80
31144,596,80
31173,596,80
32949,596,80
33051,596,80
33635,596,80
33821,596,80
33947,596,80
34125,596,80
34216,596,80
34236,596,80
34966,596,80
35179,596,80
35606,596,80
36738,596,80
37163,596,80
37187,596,80
37265,596,80
37334,596,80
37593,596,80
37611,596,80
37664,596,80
39374,596,80
39519,596,80
40326,596,80
40995,596,80
41576,596,80
43876,596,80
44348,596,80
45089,596,80
45364,596,80
45722,596,80
48269,596,80
49288,596,80
52277,596,80
52325,596,80
52402,596,80
52772,596,80
54028,596,80
54322,596,80
54350,596,80
54370,596,80
54829,596,80
55112,596,80
55387,596,80
55549,596,80
56123,596,80
56694,596,80
57084,596,80
58189,596,80
58210,596,80
58779,596,80
59332,596,80
59636,596,80
60000,596,80
60587,596,80
60819,596,80
61065,596,80
61183,596,80
61527,596,80
63913,596,80
64166,596,80
64382,596,80
64545,596,80
64800,596,80
64991,596,80
67156,596,80
67418,596,80
67598,596,80
68255,596,80
68858,596,80
68891,596,80
69106,596,80
69405,596,80
69895,596,80
70761,596,80
72088,596,80
72269,596,80
72794,596,80
73244,596,80
73389,596,80
74609,596,80
75835,596,80
77031,596,80
77225,596,80
77228,596,80
77678,596,80
77730,596,80
78178,596,80
79171,596,80
79780,596,80
80000,596,80
82065,596,80
82080,596,80
82128,596,80
82592,596,80
82660,596,80
83051,596,80
83149,596,80
83564,596,80
84595,596,80
84662,596,80
84875,596,80
84987,596,80
86256,596,80
87780,596,80
88100,596,80
88798,596,80
88925,596,80
89212,596,80
90337,596,80
90377,596,80
91672,596,80
91892,596,80
91916,596,80
92463,596,80
92509,596,80
92759,596,80
96798,596,80
96822,596,80
97454,596,80
97459,596,80
97905,596,80
98306,596,80
98477,596,80
98506,596,80
99161,596,80
99897,596,80
179,597,80
751,597,80
1236,597,80
1267,597,80
2183,597,80
3166,597,80
3525,597,80
4076,597,80
4522,597,80
4764,597,80
5001,597,80
5072,597,80
5498,597,80
5813,597,80
6306,597,80
6482,597,80
7360,597,80
7527,597,80
7657,597,80
7668,597,80
7931,597,80
8122,597,80
8218,597,80
8677,597,80
8936,597,80
9568,597,80
9934,597,80
9991,597,80
10177,597,80
10290,597,80
11810,597,80
12145,597,80
12426,597,80
12566,597,80
12959,597,80
13438,597,80
13578,597,80
14527,597,80
14536,597,80
14569,597,80
14789,597,80
15178,597,80
15356,597,80
16591,597,80
16699,597,80
16706,597,80
16988,597,80
17023,597,80
17132,597,80
18760,597,80
19068,597,80
20272,597,80
20426,597,80
20950,597,80
22190,597,80
22539,597,80
23130,597,80
23341,597,80
23783,597,80
23958,597,80
24503,597,80
24528,597,80
25549,597,80
25580,597,80
26104,597,80
26143,597,80
26599,597,80
26721,597,80
27228,597,80
27648,597,80
28213,597,80
30414,597,80
31399,597,80
32415,597,80
32456,597,80
32767,597,80
34194,597,80
35129,597,80
35291,597,80
35627,597,80
35795,597,80
36086,597,80
36668,597,80
36857,597,80
36918,597,80
37039,597,80
37989,597,80
38098,597,80
38148,597,80
38562,597,80
39588,597,80
39599,597,80
39831,597,80
39856,597,80
40069,597,80
40607,597,80
41587,597,80
41959,597,80
42067,597,80
42268,597,80
42364,597,80
42921,597,80
43875,597,80
44305,597,80
45005,597,80
45141,597,80
46302,597,80
46434,597,80
46617,597,80
47224,597,80
47621,597,80
47688,597,80
48805,597,80
48929,597,80
51757,597,80
51861,597,80
52567,597,80
52811,597,80
52865,597,80
53802,597,80
54032,597,80
54320,597,80
57319,597,80
57582,597,80
58325,597,80
58737,597,80
58956,597,80
59301,597,80
60822,597,80
61855,597,80
62107,597,80
62741,597,80
63336,597,80
63950,597,80
64350,597,80
64399,597,80
64414,597,80
65191,597,80
66120,597,80
66765,597,80
67994,597,80
68215,597,80
68276,597,80
68649,597,80
69122,597,80
69153,597,80
69556,597,80
69888,597,80
70074,597,80
70254,597,80
70456,597,80
71052,597,80
71381,597,80
72011,597,80
74973,597,80
75544,597,80
76050,597,80
76074,597,80
76144,597,80
76893,597,80
77484,597,80
79017,597,80
79248,597,80
79335,597,80
79390,597,80
80119,597,80
80249,597,80
80597,597,80
80620,597,80
81209,597,80
81426,597,80
82435,597,80
82852,597,80
83026,597,80
83850,597,80
84999,597,80
85333,597,80
85617,597,80
85714,597,80
86048,597,80
87382,597,80
87440,597,80
87603,597,80
88591,597,80
88873,597,80
89662,597,80
91089,597,80
91479,597,80
91793,597,80
91802,597,80
92002,597,80
92422,597,80
92616,597,80
93416,597,80
94137,597,80
94288,597,80
94403,597,80
94574,597,80
95100,597,80
96306,597,80
96388,597,80
96687,597,80
97231,597,80
97390,597,80
97489,597,80
97507,597,80
98196,597,80
98225,597,80
98362,597,80
98873,597,80
99065,597,80
99286,597,80
91,598,80
299,598,80
346,598,80
746,598,80
1583,598,80
2176,598,80
2216,598,80
2278,598,80
2437,598,80
2545,598,80
2701,598,80
4939,598,80
5083,598,80
5887,598,80
6407,598,80
6960,598,80
7242,598,80
7510,598,80
8710,598,80
9989,598,80
11959,598,80
12177,598,80
12340,598,80
12348,598,80
12648,598,80
13306,598,80
13641,598,80
13667,598,80
13883,598,80
14094,598,80
14785,598,80
15395,598,80
16194,598,80
16306,598,80
16533,598,80
16729,598,80
16793,598,80
16850,598,80
17264,598,80
19561,598,80
20295,598,80
20375,598,80
22026,598,80
22724,598,80
23643,598,80
23716,598,80
23914,598,80
24026,598,80
24819,598,80
25764,598,80
26089,598,80
27305,598,80
27516,598,80
28588,598,80
29980,598,80
30395,598,80
31057,598,80
31373,598,80
31601,598,80
32439,598,80
33930,598,80
34160,598,80
34775,598,80
36326,598,80
36345,598,80
37719,598,80
38600,598,80
38954,598,80
39941,598,80
40531,598,80
40796,598,80
41401,598,80
42909,598,80
43380,598,80
43693,598,80
44009,598,80
44343,598,80
45260,598,80
45330,598,80
45584,598,80
46201,598,80
46758,598,80
47044,598,80
48091,598,80
49315,598,80
50626,598,80
51186,598,80
51509,598,80
52190,598,80
52234,598,80
52440,598,80
53611,598,80
54109,598,80
54874,598,80
56833,598,80
57715,598,80
58559,598,80
59449,598,80
59735,598,80
60876,598,80
62091,598,80
62111,598,80
63265,598,80
63724,598,80
64807,598,80
65383,598,80
65546,598,80
66534,598,80
66661,598,80
68330,598,80
68431,598,80
69060,598,80
69127,598,80
69433,598,80
70497,598,80
70902,598,80
71418,598,80
72610,598,80
73012,598,80
73881,598,80
74379,598,80
75744,598,80
77854,598,80
78353,598,80
78548,598,80
78580,598,80
78589,598,80
79357,598,80
79523,598,80
79859,598,80
82505,598,80
82806,598,80
83227,598,80
83243,598,80
83551,598,80
85042,598,80
85097,598,80
85963,598,80
86964,598,80
88838,598,80
90296,598,80
91265,598,80
92729,598,80
92949,598,80
93001,598,80
93105,598,80
94751,598,80
94816,598,80
96157,598,80
96163,598,80
96597,598,80
96763,598,80
96944,598,80
97038,598,80
97292,598,80
97453,598,80
97535,598,80
99253,598,80
99965,598,80
600,599,80
806,599,80
974,599,80
1121,599,80
1257,599,80
1334,599,80
1599,599,80
2255,599,80
2486,599,80
2602,599,80
2920,599,80
3656,599,80
3751,599,80
3879,599,80
4718,599,80
4933,599,80
5125,599,80
5738,599,80
6641,599,80
6981,599,80
8007,599,80
8797,599,80
8879,599,80
8938,599,80
9186,599,80
9702,599,80
9913,599,80
11363,599,80
12175,599,80
13563,599,80
14083,599,80
15199,599,80
15425,599,80
15821,599,80
16105,599,80
16353,599,80
16399,599,80
18272,599,80
19956,599,80
20297,599,80
20929,599,80
21206,599,80
21674,599,80
21740,599,80
22185,599,80
22337,599,80
22557,599,80
22605,599,80
23374,599,80
23401,599,80
24201,599,80
24288,599,80
24662,599,80
24865,599,80
25138,599,80
25381,599,80
25974,599,80
26202,599,80
27174,599,80
27452,599,80
27539,599,80
28560,599,80
28947,599,80
29013,599,80
29084,599,80
30070,599,80
30535,599,80
31174,599,80
31268,599,80
32067,599,80
33122,599,80
33223,599,80
33684,599,80
33858,599,80
34006,599,80
34468,599,80
34532,599,80
35224,599,80
35893,599,80
36251,599,80
37536,599,80
38256,599,80
38874,599,80
39647,599,80
39724,599,80
39912,599,80
40380,599,80
40617,599,80
41213,599,80
41396,599,80
41554,599,80
41708,599,80
41739,599,80
42996,599,80
43690,599,80
43747,599,80
43809,599,80
44133,599,80
44171,599,80
44218,599,80
44588,599,80
44693,599,80
45243,599,80
45438,599,80
45777,599,80
46321,599,80
46408,599,80
46479,599,80
46507,599,80
46802,599,80
47299,599,80
47764,599,80
48280,599,80
48492,599,80
48706,599,80
48891,599,80
49131,599,80
49801,599,80
50182,599,80
51480,599,80
52417,599,80
52827,599,80
52948,599,80
53365,599,80
53513,599,80
54003,599,80
54080,599,80
54353,599,80
54759,599,80
55294,599,80
55654,599,80
56218,599,80
56483,599,80
57522,599,80
58192,599,80
58409,599,80
59091,599,80
59219,599,80
59281,599,80
59567,599,80
59903,599,80
60645,599,80
61083,599,80
61275,599,80
62529,599,80
63656,599,80
64112,599,80
64273,599,80
64988,599,80
65190,599,80
66397,599,80
66941,599,80
67229,599,80
67869,599,80
68747,599,80
68977,599,80
69161,599,80
69620,599,80
70500,599,80
70917,599,80
70924,599,80
71278,599,80
71378,599,80
71522,599,80
72453,599,80
73258,599,80
75008,599,80
75693,599,80
76101,599,80
76253,599,80
76296,599,80
76702,599,80
76714,599,80
76730,599,80
77013,599,80
77038,599,80
77864,599,80
78070,599,80
78413,599,80
78913,599,80
79147,599,80
80137,599,80
80531,599,80
80704,599,80
82812,599,80
83190,599,80
85356,599,80
87547,599,80
87970,599,80
88901,599,80
89180,599,80
89514,599,80
89835,599,80
90133,599,80
90546,599,80
90838,599,80
91283,599,80
91311,599,80
92158,599,80
92562,599,80
93767,599,80
93864,599,80
93941,599,80
94262,599,80
95315,599,80
95717,599,80
95902,599,80
96896,599,80
96966,599,80
97261,599,80
98417,599,80
99175,599,80
99584,599,80
450,600,80
617,600,80
680,600,80
705,600,80
1167,600,80
1360,600,80
1819,600,80
1820,600,80
2627,600,80
2895,600,80
3416,600,80
4085,600,80
4521,600,80
4525,600,80
5067,600,80
5814,600,80
6203,600,80
6989,600,80
6995,600,80
7132,600,80
8626,600,80
9438,600,80
10499,600,80
11136,600,80
12025,600,80
12033,600,80
12270,600,80
12515,600,80
13809,600,80
14659,600,80
14910,600,80
14961,600,80
15022,600,80
15499,600,80
16023,600,80
16600,600,80
16716,600,80
17260,600,80
17671,600,80
17753,600,80
18480,600,80
18828,600,80
19021,600,80
19276,600,80
22512,600,80
23866,600,80
23931,600,80
24489,600,80
24770,600,80
25375,600,80
25453,600,80
25556,600,80
26176,600,80
26460,600,80
26484,600,80
27148,600,80
27211,600,80
27226,600,80
27247,600,80
28375,600,80
28582,600,80
28842,600,80
29663,600,80
29784,600,80
29929,600,80
30702,600,80
31018,600,80
31232,600,80
31588,600,80
32315,600,80
32585,600,80
32675,600,80
32710,600,80
32772,600,80
32944,600,80
33320,600,80
34502,600,80
35342,600,80
35800,600,80
36363,600,80
37241,600,80
37520,600,80
38538,600,80
38963,600,80
40918,600,80
40998,600,80
41164,600,80
41699,600,80
42159,600,80
42356,600,80
43031,600,80
43766,600,80
44400,600,80
45003,600,80
45177,600,80
45339,600,80
45427,600,80
45684,600,80
45950,600,80
47219,600,80
47304,600,80
48272,600,80
48972,600,80
49943,600,80
50550,600,80
50582,600,80
50813,600,80
51626,600,80
51694,600,80
51954,600,80
52537,600,80
52915,600,80
53065,600,80
53624,600,80
53722,600,80
54195,600,80
54216,600,80
54302,600,80
55341,600,80
56828,600,80
57009,600,80
57916,600,80
59677,600,80
59867,600,80
60323,600,80
61280,600,80
61314,600,80
61448,600,80
61912,600,80
62044,600,80
62790,600,80
62873,600,80
62929,600,80
63447,600,80
63743,600,80
64498,600,80
64700,600,80
64927,600,80
66460,600,80
66540,600,80
67244,600,80
67395,600,80
68182,600,80
68421,600,80
68845,600,80
69010,600,80
69014,600,80
69143,600,80
69243,600,80
70034,600,80
71305,600,80
72746,600,80
73327,600,80
74181,600,80
77216,600,80
78102,600,80
78591,600,80
79962,600,80
80790,600,80
80803,600,80
80913,600,80
81069,600,80
81110,600,80
81150,600,80
81358,600,80
81473,600,80
81751,600,80
82149,600,80
82834,600,80
83012,600,80
83546,600,80
84100,600,80
84153,600,80
84158,600,80
84213,600,80
85171,600,80
85499,600,80
87368,600,80
87372,600,80
87866,600,80
88974,600,80
89223,600,80
89706,600,80
90301,600,80
91198,600,80
91499,600,80
92665,600,80
92719,600,80
92781,600,80
93550,600,80
94004,600,80
94761,600,80
95046,600,80
95185,600,80
95489,600,80
96073,600,80
96342,600,80
97020,600,80
97149,600,80
98111,600,80
98893,600,80
99306,600,80
99756,600,80
256,601,80
443,601,80
1024,601,80
1198,601,80
1940,601,80
1975,601,80
2313,601,80
2443,601,80
3718,601,80
3977,601,80
4337,601,80
4345,601,80
5222,601,80
5817,601,80
6314,601,80
6730,601,80
7611,601,80
9338,601,80
10609,601,80
11060,601,80
11681,601,80
12165,601,80
13738,601,80
14008,601,80
14064,601,80
15078,601,80
15794,601,80
15931,601,80
16691,601,80
17270,601,80
17427,601,80
17968,601,80
19153,601,80
19396,601,80
19432,601,80
19576,601,80
19776,601,80
20250,601,80
20303,601,80
20904,601,80
21428,601,80
21603,601,80
22064,601,80
24077,601,80
24932,601,80
25050,601,80
26944,601,80
27053,601,80
27094,601,80
27504,601,80
27606,601,80
28628,601,80
28644,601,80
29915,601,80
30334,601,80
30649,601,80
30811,601,80
30940,601,80
32480,601,80
33202,601,80
33610,601,80
34120,601,80
34648,601,80
34836,601,80
36787,601,80
36863,601,80
37198,601,80
38323,601,80
38463,601,80
38526,601,80
38715,601,80
40076,601,80
40137,601,80
40431,601,80
40959,601,80
41159,601,80
41973,601,80
42978,601,80
43556,601,80
44733,601,80
45760,601,80
45895,601,80
46243,601,80
46322,601,80
46883,601,80
47222,601,80
47347,601,80
47996,601,80
48204,601,80
48696,601,80
49351,601,80
50519,601,80
50970,601,80
52431,601,80
53198,601,80
53659,601,80
53849,601,80
53925,601,80
54094,601,80
55945,601,80
56683,601,80
57615,601,80
58615,601,80
58977,601,80
59381,601,80
60646,601,80
60797,601,80
60897,601,80
60978,601,80
61648,601,80
61886,601,80
62878,601,80
63224,601,80
63351,601,80
64494,601,80
67856,601,80
69453,601,80
69461,601,80
69474,601,80
69776,601,80
70561,601,80
71045,601,80
72740,601,80
74040,601,80
74229,601,80
74664,601,80
74717,601,80
75746,601,80
76099,601,80
76553,601,80
77149,601,80
77962,601,80
78586,601,80
79499,601,80
79779,601,80
80868,601,80
80880,601,80
81207,601,80
82661,601,80
82832,601,80
83577,601,80
85487,601,80
86087,601,80
87206,601,80
89437,601,80
91115,601,80
91263,601,80
91722,601,80
92236,601,80
92881,601,80
92925,601,80
93339,601,80
94755,601,80
95205,601,80
95480,601,80
95854,601,80
96202,601,80
97601,601,80
98394,601,80
98441,601,80
99888,601,80
99992,601,80
434,602,80
527,602,80
933,602,80
1625,602,80
2194,602,80
3220,602,80
4510,602,80
5065,602,80
6128,602,80
6301,602,80
6648,602,80
6781,602,80
9014,602,80
9071,602,80
9537,602,80
10476,602,80
10501,602,80
11641,602,80
12311,602,80
12731,602,80
13556,602,80
13762,602,80
14028,602,80
14104,602,80
14123,602,80
14217,602,80
14514,602,80
14567,602,80
14739,602,80
14756,602,80
14814,602,80
15386,602,80
15639,602,80
16033,602,80
17428,602,80
17546,602,80
18598,602,80
19160,602,80
20319,602,80
20648,602,80
20675,602,80
20749,602,80
21339,602,80
21693,602,80
22734,602,80
23690,602,80
25000,602,80
25747,602,80
25756,602,80
25968,602,80
26545,602,80
27354,602,80
27600,602,80
29246,602,80
29387,602,80
29619,602,80
30699,602,80
30964,602,80
31248,602,80
32294,602,80
32515,602,80
32732,602,80
32742,602,80
33501,602,80
34837,602,80
37099,602,80
37211,602,80
37435,602,80
37502,602,80
38056,602,80
38314,602,80
38497,602,80
39058,602,80
39168,602,80
40615,602,80
40876,602,80
41383,602,80
41595,602,80
42094,602,80
42960,602,80
43509,602,80
43527,602,80
43734,602,80
43796,602,80
44688,602,80
44865,602,80
45691,602,80
45864,602,80
46350,602,80
46568,602,80
47371,602,80
47419,602,80
48295,602,80
48683,602,80
49735,602,80
49741,602,80
50424,602,80
50429,602,80
51030,602,80
51600,602,80
53765,602,80
53879,602,80
54387,602,80
54512,602,80
55133,602,80
55370,602,80
55428,602,80
55599,602,80
55971,602,80
56791,602,80
57023,602,80
57376,602,80
58000,602,80
58261,602,80
58497,602,80
60833,602,80
61652,602,80
61913,602,80
62108,602,80
62249,602,80
63412,602,80
63494,602,80
64600,602,80
65414,602,80
66057,602,80
66498,602,80
67042,602,80
67050,602,80
67320,602,80
67435,602,80
67660,602,80
67851,602,80
69217,602,80
70188,602,80
70449,602,80
71388,602,80
71610,602,80
72771,602,80
72937,602,80
72994,602,80
73426,602,80
73660,602,80
74042,602,80
74226,602,80
74406,602,80
75140,602,80
75605,602,80
76374,602,80
76647,602,80
76791,602,80
78028,602,80
78042,602,80
78176,602,80
78210,602,80
78611,602,80
80452,602,80
80488,602,80
80522,602,80
81215,602,80
81660,602,80
82291,602,80
82704,602,80
82843,602,80
83630,602,80
84581,602,80
84863,602,80
85132,602,80
85892,602,80
86106,602,80
86989,602,80
87617,602,80
88190,602,80
88223,602,80
89258,602,80
90384,602,80
92643,602,80
92738,602,80
93145,602,80
94121,602,80
94361,602,80
94462,602,80
95274,602,80
95784,602,80
96020,602,80
96147,602,80
99125,602,80
99426,602,80
99788,602,80
99841,602,80
143,603,80
291,603,80
462,603,80
930,603,80
1353,603,80
1907,603,80
3437,603,80
4348,603,80
4438,603,80
5384,603,80
6291,603,80
7017,603,80
7205,603,80
9106,603,80
9756,603,80
9975,603,80
10088,603,80
10804,603,80
12615,603,80
13429,603,80
15416,603,80
15646,603,80
16433,603,80
18404,603,80
18853,603,80
18944,603,80
19620,603,80
19679,603,80
19768,603,80
20213,603,80
21045,603,80
21237,603,80
21831,603,80
21923,603,80
21946,603,80
22213,603,80
23533,603,80
23646,603,80
23697,603,80
24313,603,80
24704,603,80
24837,603,80
25821,603,80
26688,603,80
28124,603,80
28551,603,80
29261,603,80
29307,603,80
29480,603,80
29700,603,80
30588,603,80
31291,603,80
31430,603,80
31507,603,80
31751,603,80
33685,603,80
33929,603,80
34531,603,80
34574,603,80
37313,603,80
37413,603,80
37725,603,80
38695,603,80
39269,603,80
40558,603,80
41192,603,80
41711,603,80
41904,603,80
42064,603,80
42106,603,80
42251,603,80
42284,603,80
42507,603,80
43338,603,80
44103,603,80
44610,603,80
45407,603,80
45983,603,80
46944,603,80
47170,603,80
47870,603,80
49322,603,80
49592,603,80
49791,603,80
50323,603,80
50660,603,80
51203,603,80
51593,603,80
51630,603,80
51729,603,80
51898,603,80
52186,603,80
52267,603,80
